Commit_ID,Contributor,Date,Message,Files
12bae589948c9f861d35c5f066a35e2bdd72d47f,Sonny Jeon,2011-12-10,Various minor updates and variable definition corrections. Removed deprecated acceleration manager.- Removed deprecated acceleration manager (non-functional since v0.7b)- Updated variable types and function headers. - Updated stepperinterrupt to ISR() from SIGNAL()+sei(). - General code cleanup.,"['main.c,motion_control.c,nuts_bolts.c,nuts_bolts.h,planner.c,planner.h,protocol.c,protocol.h,serial.c,stepper.c']"
e8a6bfd179a594fd8237f5f9720bb337f758760c,Sonny Jeon,2012-01-06,"Position reporting, refactored system variables, serial print fixes, updated streaming scripts.- Added machine position reporting to status queries. This will befurther developed with part positioning/offsets and maintaininglocation upon reset.- System variables refactored into a global struct for betterreadability.- Removed old obsolete Ruby streaming scripts. These were no longercompatible. Updated Python streaming scripts.- Fixed printFloat() and other printing functions.- Decreased planner buffer back to 18 blocks and increased TX serialbuffer to 64 bytes. Need the memory space for future developments.- Begun adding run-time modes to grbl, where block delete toggle, mm/inreporting modes, jog modes, etc can be set during runtime. Will befleshed out and placed into EEPROM when everything is added.","['config.h,gcode.c,main.c,motion_control.c,nuts_bolts.h,planner.c,planner.h,print.c,print.h,protocol.c,console,proxy,stream,stream.rb,trapezoid_simulator.rb,simple_stream.py,stream.py,serial.c,settings.c,settings.h,stepper.c']"
f40078110eda6b8939fdda8d38d2941deec7dd71,Sonny Jeon,2012-01-09,Updated line in streaming script.,['stream.py']
6f27e2cdb1625657ccb8a96c3fbc9bd637f29170,Sonny Jeon,2012-01-09,Corrected a minor streaming script character counting bug.,['stream.py']
89a3b37e020aa4e657973baadb0ff0936aa25656,Sonny Jeon,2012-01-10,"Extended position reporting with both home and work coordinates. Home position now retained after reset. Other minor changes/fixes.- Grbl now tracks both home and work (G92) coordinate systems and doeslive updates when G92 is called.- Rudimentary home and work position status reporting. Works but stillunder major construction.- Updated the main streaming script. Has a disabled periodic timer forquerying status reports, disabled only because the Python timer doesn'tconsistently restart after the script exits. Add here only for usertesting.- Fixed a bug to prevent an endless serial_write loop during statusreports.- Refactored the planner variables to make it more clear what they areand make it easier for clear them.","['limits.c,main.c,motion_control.c,nuts_bolts.h,planner.c,protocol.c,stream.py,serial.c,stepper.c']"
d27dd13a54badd0f8ecb21b3c06dbde7a2ea8cd3,Sonny Jeon,2012-01-15,"Fix bug with premature step end. Refactored _delay_ms() and square() for better portability.- Fixed a premature step end bug dating back to Simen's 0.7b edgeversion is fixed, from which this code is forked from. Caused by Timer2constantly overflowing calling the Step Reset Interrupt every 128usec.Now Timer2 is always disabled after a step end and should free up somecycles for the main program. Could be more than one way to fix thisproblem. I'm open to suggestions.- _delay_ms() refactored to accept only constants to comply withcurrent compilers. square() removed since not available with somecompilers.","['config.h,main.c,motion_control.c,nuts_bolts.c,nuts_bolts.h,planner.c,stream.py,stepper.c']"
66d3155f2fbb160a238f5f0ac9ad96c75d7f38ad,Sonny Jeon,2012-01-15,"Propagated premature step end bug fix from the edge branch. Updated printFloat() function.- Will not be uploading a hex build of this, unless asked.","['print.c,stepper.c']"
0c0ee248201389b832fbcf6a6f333fea013a0ccf,Sonny Jeon,2012-01-17,Merge pull request #39 from chamnit/edgeMerging chamnit/grbl edge v0.8a to grbl/grbl edge,['']
cebee41f7eedbdd613537021b4dfabab7ee83bad,Sonny Jeon,2012-01-17,Update readme.textile,['readme.textile']
9713f9067dbc47c7622357736d0a55ad3cd8771d,Sonny Jeon,2012-01-17,Merge chamnit/v0_7 with grbl/master,"['Makefile,config.h,planner-maths.txt,resources.txt,structure.txt,gcode.c,gcode.h,limits.c,limits.h,main.c,motion_control.c,motion_control.h,nuts_bolts.c,nuts_bolts.h,planner.c,planner.h,print.c,print.h,protocol.c,protocol.h,readme.textile,simple_stream.py,serial.c,serial.h,serial_protocol.c,settings.c,settings.h,spindle_control.c,stepper.c,stepper.h,wiring_serial.c,wiring_serial.h']"
3734c20eec77baa3903577dbfe5b6e105eefc059,Sonny Jeon,2012-01-17,Merge pull request #47 from chamnit/v0_7Merging chamnit/v0_7 to grbl/master,['']
fca3fb41884dd365a8a7905790398827fe83f484,Sonny Jeon,2012-01-17,Update readme.textile,['readme.textile']
b86ba60a250a498003a423cbf89c6165a0729b70,Sonny Jeon,2012-01-27,Updated streaming scripts. Compiler compatibility for _delay_ms().- Moved obsolete streaming scripts to folder for reference.- Added a more complex Python streaming script which uses the serialbuffer as an additional streaming buffer.- Removed all references to a _delay_ms(variable) to allow for betterporting across different compilers.,"['motion_control.c,nuts_bolts.c,nuts_bolts.h,console,proxy,stream,stream.rb,trapezoid_simulator.rb,simple_stream.py,stream.py']"
0f0d5a6138b6a3edac20b150da318d5f637e4152,Sonny Jeon,2012-01-27,Streaming script argparse bugfix.,['stream.py']
b51e90253011e8628643e3fd37103f5192e726a5,Sonny Jeon,2012-01-28,"Program stop support (M0,M1*,M2,M30*), proper position retainment upon reset, misc minor updates.- Program stop support (M0,M1*,M2,M30*). *Optional stop to be done.*Pallet shuttle not supported.- Work position is set equal to machine position upon reset, asaccording to NIST RS274-NGC guidelines. G92 is disabled.- Renamed mc_set_current_position() to mc_set_coordinate_offset().- Fixed bug in plan_synchronize(). Would exit right before last step isfinished and caused issues with program stops. Now fixed.- Spindle now stops upon a run-time abort command.- Updated readme and misc upkeeping.","['config.h,gcode.c,gcode.h,main.c,motion_control.c,motion_control.h,nuts_bolts.c,nuts_bolts.h,planner.c,planner.h,print.c,print.h,protocol.c,protocol.h,readme.textile,serial.c,stepper.c']"
24f1e0231ee477d9a6a99130479f8227d8ea2bcb,Sonny Jeon,2012-01-31,printFloat rounding fix. Affected settings. Recommend using new build.printFloat was printing incorrectly and adding a value of 5 to everyfloat instead of 0.0005 when rounding to 3 decimal places. The printedsettings values do not accurately portray the actual stored value.Recommend using newly posted build.,['print.c']
567fbf93ed6b8fb4e305c420e1ae5387547ff047,Sonny Jeon,2012-02-11,"G54 work coordinate support (w/ G10,G92.1). Re-factored g-code parser with error checking. Minor compiler compatibility changes.- G54 work coordinate system support. Up to 6 work coordinate systems(G54-G59) available as a compile-time option.- G10 command added to set work coordinate offsets from machineposition.- G92/G92.1 position offsets and cancellation support. Properly followsNIST standard rules with other systems.- G53 absolute override now works correctly with new coordinate systems.- Revamped g-code parser with robust error checking. Providing userfeedback with bad commands. Follows NIST standards.- Planner module slightly changed to only expected position movementsin terms of machine coordinates only. This was to simplify coordinatesystem handling, which is done solely by the g-code parser.- Upon grbl system abort, machine position and work positions areretained, while G92 offsets are reset per NIST standards.- Compiler compatibility update for _delay_us().- Updated README.","['config.h,gcode.c,gcode.h,limits.c,main.c,motion_control.h,nuts_bolts.c,nuts_bolts.h,planner.c,planner.h,protocol.c,protocol.h,readme.textile,serial.h,spindle_control.c']"
fbed795f472d66b15b7de394e6e7add8b43b710d,Sonny Jeon,2012-02-11,Minor compiler compatibility update for _delay_us().,"['limits.c,nuts_bolts.c,nuts_bolts.h']"
bfb05fc1f20ca8ff3f4a7e4fcc37cd74e90481fe,Sonny Jeon,2012-02-11,Fix to enable spindle DDR ports.,['spindle_control.c']
e9b28279db89421c3588ee80a0d6c95d37067916,Sonny Jeon,2012-02-12,Spindle DDR pins init minor fix.,"['spindle_control.c,stepper.c,stepper.h']"
d6abf10d49c16f14a68ef213f749f11e7398e7cb,Sonny Jeon,2012-02-25,"Minor include related compile fix. Added experimental XON/XOFF flow control. Not officially supported!- A latency issue related to USB-to-serial converters on the Arduinodoes not allow for XON/XOFF flow control to work correctly on standardterminal programs. It seems that only specialized UI's or avoiding theUSB port all together solves this problem. However, XON/XOFF flowcontrol is added for advanced users only as a compile-time option. Thisfeature is officially *NOT* supported by grbl, but let us know of anysuccesses with it!","['config.h,nuts_bolts.h,serial.c']"
86cdae0060443e0878dcf5e07bcf7adc97dc563a,Sonny Jeon,2012-03-05,"Minor updates.- Updated makefile to be more universally compatible by not requiringgrep or ruby.- Edited XON/XOFF flow control usage, noting that FTDI-based Arduinosare known to work, but not Atmega8U2-based Arduino. Still officiallynot supported, but added for advanced users.- Minor edits.","['Makefile,config.h,gcode.c,limits.c,serial.c']"
d3be21693171ed597dd212176c6fb33d35cff622,Sonny Jeon,2012-03-10,Minor fix related to spindle_stop() crashing abort in certain cases.- Updated spindle_stop() to fix abort bug and to be more in line withv0.8.,"['config.h,gcode.c,main.c,serial.c,spindle_control.c']"
79e0fd594b4481fc74eac9c6669fef1a994c6b48,Sonny Jeon,2012-06-26,"Added step pulse delay after direction set (Compile-time option only). Updated read me.Added a compile-time only experimental feature that creates auser-specified time delay between a step pulse and a direction pin set(in config.h). This is for users with hardware-specific issues(opto-couplers) that need more than a few microseconds between events,which can lead to slowly progressing step drift after many manydirection changes. We suggest to try the hack/fix posted in the Wikibefore using this, as this experimental feature may cause Grbl to takea performance hit at high step rates and about complex curves.","['config.h,readme.textile,stepper.c']"
1720484d761509a824ced51a513bc589a36c0cf5,Sonny Jeon,2012-06-27,No changes. Github commit bug.,"['COPYING,Makefile,commands.txt,resources.txt,structure.txt,eeprom.h,gcode.c,gcode.h,limits.c,limits.h,main.c,motion_control.c,motion_control.h,nuts_bolts.c,nuts_bolts.h,planner.c,planner.h,print.c,print.h,protocol.c,protocol.h,stream.rb,trapezoid_simulator.rb,serial.c,serial.h,settings.c,settings.h,spindle_control.c,spindle_control.h,stepper.h']"
4d3c720bcc0cec06e9f108913fd5a5fc655ce5ec,Sonny Jeon,2012-09-19,"M30 minor bug fix.Order of operations was off. Now works as intended,",['gcode.c']
f5b1761406c48a8188e070b4d824ce93a19e320b,Elijah Insua,2012-09-21,Add support for overriding DEVICE and PROGRAMMERBy setting environment variables.example: PROGRAMMER=-c arduino -P /dev/tty.usbmodemfa131 make flash,['Makefile']
7eb85de821778b05ce987c258c3274d10b018997,Sonny Jeon,2012-09-21,Merge pull request #120 from tmpvar/configurable-makefileAdd support for overriding DEVICE and PROGRAMMER,['']
420c7c25842f49fc780c7ce3d8f7f00e6f3a4a62,Sonny Jeon,2012-09-21,"Added coolant control (M7*, M8, M9). Mist control can be enabled via config.h.- Added coolant control! Flood control (M8) functions on analog pin 0.Mist control (M7) is compile-time optional and is on analog pin 1. (Useonly if you have multiple coolants on your system). Based on work by@openpnp.- Fixed some variable assignments in spindle control.","['Makefile,config.h,coolant_control.c,coolant_control.h,gcode.c,main.c,spindle_control.c,spindle_control.h']"
4224ab4999bdcad9cff026ab584e17c4a2fe93ff,Sonny Jeon,2012-09-21,Minor prescalar optimization. Changed up some defines.,"['config.h,coolant_control.c,gcode.c,stepper.c']"
d30cb906f886e71987ce986effbd1c9368aca479,Sonny Jeon,2012-09-30,"Updated limit/homing routine. Works, but needs more TLC.- Added acceleration to the homing routine.- Homing now accounts for different step rates when moving multipleaxes without exceeding acceleration limits.- Homing now updates all internal positioning variables to machine zeroafter completion.- ""Poor-man's"" debounce delay added.- Updated the delay_us() function to perform faster and more accuratemicrosecond delays. Previously, the single increments would addnoticeable time drift for larger delays.- Fix a bug in the stepper.c prescalar calculations that was changed inthe last commit.- Other minor fixes.","['config.h,gcode.c,gcode.h,limits.c,motion_control.c,nuts_bolts.c,planner.c,planner.h,serial.c,stepper.c']"
ff82489da7773dd9a90e9a0e5bebcd3361411df2,Sonny Jeon,2012-10-08,"Limit pin internal pull-resistors enabled. Re-wrote read_double() function. Correctly changed all 'double's to 'float's.- Limit pin internal pull-resistors now enabled. Normal high operation.This will be the standard going forward.- Updated all of the 'double' variable types to 'float' to reflect whathappens when compiled for the Arduino. Also done for compatibilityreasons to @jgeisler0303 's Grbl simulator code.- G-code parser will now ignore 'E' exponent values, since they arereserved g-code characters for some machines. Thanks @csdexter!- The read_double() function was re-written and optimized for use inGrbl. The strtod() avr lib was removed.","['config.h,gcode.c,limits.c,main.c,motion_control.c,motion_control.h,nuts_bolts.c,nuts_bolts.h,planner.c,planner.h,print.c,print.h,protocol.c,settings.c,settings.h,stepper.c']"
4d8fd7f603a761ddf90fd0bb2445bdbf3e21b3ea,Sonny Jeon,2012-10-08,Updated version number to v0.8b to reflect changes.,['settings.h']
6506b7a338abf4302eab8d24a061e7ff80431567,Sonny Jeon,2012-10-08,Fixed an issue with leaving the limit switches during a homing cycle.,['limits.c']
4c6f5bec481177ab32086fefb03e6e83a1720b2f,Sonny Jeon,2012-10-09,"Improved homing cycle. New settings: homing enable/rates, debounce and step idle lock time.- Homing cycle will now cycle twice (spec more/less in config) toimprove repeatability and accuracy by decreasing overshoot.- New Grbl settings added: Enable/disable homing cycles, homing seekand feed rates, switch debounce delay, and stepper idle lock time.- Please note that these settings may change upon the next push, sincethere will be more added soon. Grbl *should* not re-write your oldsettings, just re-write the new ones. So, make sure you keep thesewritten down somewhere in case they get lost from a code bug.- Refactored settings migration to be a little smaller and managablegoing forward.","['config.h,gcode.c,limits.c,protocol.c,protocol.h,settings.c,settings.h,stepper.c']"
32963289fec414d718aa494dbfbb7c5532351685,Sonny Jeon,2012-10-10,Homing direction pin bits fixed. Lite refactoring of settings.,"['limits.c,settings.c,settings.h']"
d8ca4176bf7f5e410105d26200390903a6f5fe68,Sonny Jeon,2012-10-11,Homing stepper enable bit fix.,"['limits.c,print.c']"
9b4e1089058411b2b2889cdbc45a0c2a737b6320,Sonny Jeon,2012-10-11,"(2x) speed increase in printFloat() function. Decimal places setting added.- printFloat() function execution doubled in speed. This is a precursorto status reporting, since GUIs may query real-time position rapidly.- Decimal places added to settings (for now). This may disappear infuture pushes, but here for testing purposes.","['print.c,settings.c,settings.h']"
00701ff24e8213d41d591b6e28d8b5f2c69d5a37,Sonny Jeon,2012-10-12,Updated delay_us() function to accept long integers,"['config.h,nuts_bolts.c,nuts_bolts.h']"
34f6d2eb4b3e25aec008889451e6fd4276ee055b,Sonny Jeon,2012-10-13,"Minor updates, improvements, and bug fixes.- Allowed status_message function to be called by others. This is tocentralize all feedback into protocol.c.- Fixed a bug where line number words 'N' were causing the parser toerror out.- Allowed homing routine feed rates to move slower than theMINIMUM_STEP_RATE parameter in config.h.- Homing performs idle lock at the end of the routine.- Stepper idle lock time will now not disable the steppers when thevalue is set at 255. This is accomodate users who prefer to keep theiraxes enabled at all times.- Moved some defines around to where they need to be.","['gcode.c,limits.c,limits.h,planner.c,protocol.c,protocol.h,settings.c,settings.h,stepper.c,stepper.h']"
df5bb70b2515b8bc05ca7c90abf1b221f63aeafe,Sonny Jeon,2012-10-16,"Hard limits, homing direction, pull-off limits after homing, status reports in mm or inches, system alarm, and more.- Thank you statement added for Alden Hart of Synthetos.- Hard limits option added, which also works with homing by pulling offthe switches to help prevent unintended triggering. Hard limits use ainterrupt to sense a falling edge pin change and immediately go intoalarm mode, which stops everything and forces the user to issue a reset(Ctrl-x) or reboot.- Auto cycle start now a configuration option.- Alarm mode: A new method to kill all Grbl processes in the event ofsomething catastrophic or potentially catastropic. Just works with hardlimits for now, but will be expanded to include g-code errors (mostlikely) and other events.- Updated status reports to be configurable in inches or mm mode. Muchmore to do here, but this is the first step.- New settings: auto cycle start, hard limit enable, homing directionmask (which works the same as the stepper mask), homing pulloffdistance (or distance traveled from homed machine zero to preventaccidental limit trip).- Minor memory liberation and calculation speed ups.","['config.h,gcode.c,limits.c,main.c,motion_control.c,nuts_bolts.h,protocol.c,serial.c,settings.c,settings.h,stepper.c']"
39e11b696f3f67904e595e379b89b9734999c374,Sonny Jeon,2012-10-18,Hard limits code minor updates.- Fixed a bug that would not disable the steppers if a user issues asystem abort during a homing cycle.- Updated the hard limit interrupt to be more correct and to issue ashutdown for the right situations when the switch has been triggered.- Added a status message to indicate to the user what happened and whatto do upon a hard limit trigger.,"['config.h,limits.c,motion_control.c,nuts_bolts.h,protocol.c,protocol.h,serial.c']"
909feb7f79b67dc70563a546f339f132b4cf014f,Sonny Jeon,2012-10-21,"Re-organized status messages to be more coherent and centralized.- Reorganized all of the status message feedback from both the g-codeparser and settings modules to be centralized into two message modules:status feedback from executing a line and warnings for misc feedback.- Pulled out the printPgmString() messages in settings.c and placed itinto the new module. (settings_dump() not moved).- Some other minor edits. Renaming defines, comment updates, etc.","['config.h,gcode.c,protocol.c,protocol.h,serial.c,settings.c,settings.h']"
065ceceb342f1366fc61cdc900af292767a3728d,Sonny Jeon,2012-10-21,"New alarm method. Re(re)organized status messages.- Installed a new 'alarm' method to centralize motion kills acrossalarm or reset events. Right now, this is controlled by system abortand hard limits. But, in the future, a g-code parser error may callthis too as a safety feature.- Re(re)organized status messages to just print all errors, regardlessfrom where it was called. This centralizes them into one place.- Misc messages method installed for any user feedback that is not aconfirmation or error. Mainly so that there is a place to performwarnings and such.- New stuff installed and still made the flash size smaller by savingflash space from clearing out repeated '\r\n' pgmstrings.- Fixed a bug where hard limits message would print everytime a systemabort was sent.","['limits.c,motion_control.c,motion_control.h,protocol.c,protocol.h,serial.c,settings.c,settings.h,stepper.c']"
5d8c3dcbd70d9109bccf6cc0eb618bd0e577e10d,Sonny Jeon,2012-10-21,Added misc message to indicate how to exit ALARM mode.,"['protocol.c,protocol.h']"
e0a9054e32f6e00cf6931552b11b9f201e240bf0,Sonny Jeon,2012-11-01,"New report module. 6 persistent work coordinates. New G-codes and settings. README and minor bug updates(NOTE: This push is likely buggy so proceed with caution. Justuploading to let people know where we're going.)- New report.c module. Moved all feedback functions into this module tocentralize these processes. Includes realtime status reports, statusmessages, feedback messages.- Official support 6 work coordinate systems (G54-G59), which arepersistently held in EEPROM memory.- New g-code support: G28.1, G30.1 stores current machine position as ahome position into EEPROM. G10 L20 Px stores current machine positioninto work coordinates without needing to explicitly send XYZ words.- Homing performed with '$H' command. G28/G30 no longer start thehoming cycle. This is how it's supposed to be.- New settings: Stepper enable invert and n_arc correction installed.- Updated and changed up some limits and homing functionality. Pull-offtravel will now move after the homing cycle regardless of hard limitsenabled. Fixed direction of pull-off travel (went wrong way).- Started on designing an internal Grbl command protocol based on the'$' settings letter. Commands with non numeric characters after '$'will perform switch commands, homing cycle, jogging, printingparamters, etc. Much more to do here.- Updated README to reflect all of the new features.","['Makefile,config.h,gcode.c,limits.c,main.c,motion_control.c,nuts_bolts.h,protocol.c,protocol.h,readme.textile,report.c,report.h,serial.c,settings.c,settings.h,stepper.c,stepper.h']"
303cf59f5246b46d0775b31290c04b5712ff4b2c,Sonny Jeon,2012-11-01,"Added block delete, opt stop, single block mode. New parser state and parameter feedback. Overhauled '$' command.NOTE: Another incremental update. Likely buggy, still a ways to gobefore everything is installed, such as startup blocks.- Changed the '$' command to print help. '$$' now prints Grbl settings.The help now instructs the user of runtime commands, switch toggling,homing, etc. Jogging will be added to these in v0.9.- Added switches: block delete, opt stop, and single block mode.- Now can print the g-code parser state and persistent parameters(coord sys) to view what Grbl has internally.- Made the gc struct in the g-code parser global to be able to printthe states. Also moved coordinate system tracking from sys to gc struct.- Changed up the welcome flag and updated version to v0.8c.- Removed spindle speed from gcode parser. Not used.","['config.h,gcode.c,gcode.h,nuts_bolts.h,protocol.c,report.c,report.h,settings.c,settings.h,spindle_control.c,spindle_control.h']"
4c711a4af7a21b1005bd2ac59a423b021ae831fb,Sonny Jeon,2012-11-03,"New startup script setting. New dry run, check gcode switches. New system state variable. Lots of reorganizing.(All v0.8 features installed. Still likely buggy, but now thouroughtesting will need to start to squash them all. As soon as we're done,this will be pushed to master and v0.9 development will be started.Please report ANY issues to us so we can get this rolled out ASAP.)- User startup script! A user can now save one (up to 5 as compile-timeoption) block of g-code in EEPROM memory. This will be run everytimeGrbl resets. Mainly to be used as a way to set your preferences, likeG21, G54, etc.- New dry run and check g-code switches. Dry run moves ALL motions atrapids rate ignoring spindle, coolant, and dwell commands. For rapidphysical proofing of your code. The check g-code switch ignores allmotion and provides the user a way to check if there are any errors intheir program that Grbl may not like.- Program restart! (sort of). Program restart is typically an advancedfeature that allows users to restart a program mid-stream. The checkg-code switch can perform this feature by enabling the switch at thestart of the program, and disabling it at the desired point with someminimal changes.- New system state variable. This state variable tracks all of thedifferent state processes that Grbl performs, i.e. cycle start, feedhold, homing, etc. This is mainly for making managing of these taskeasier and more clear.- Position lost state variable. Only when homing is enabled, Grbl willrefuse to move until homing is completed and position is known. This ismainly for safety. Otherwise, it will let users fend for themselves.- Moved the default settings defines into config.h. The plan is toeventually create a set of config.h's for particular as-built machinesto help users from doing it themselves.- Moved around misc defines into .h files. And lots of other littlethings.","['config.h,gcode.c,gcode.h,limits.c,limits.h,main.c,motion_control.c,motion_control.h,nuts_bolts.c,nuts_bolts.h,planner.c,planner.h,print.c,protocol.c,protocol.h,readme.textile,report.c,report.h,serial.c,serial.h,settings.c,settings.h,spindle_control.c,stepper.c,stepper.h']"
8c0106c247134383dc47174ae005c9242e9be643,Sonny Jeon,2012-11-04,"Tweaks and minor bug fixes. Added purge buffer command.- Added a purge buffer (and lock) command. This is an advanced optionto clear any queued blocks in the buffer in the event of systemposition being lost or homed. These queued blocks will likely not movecorrectly if not purged. In typical use, the purging command releasesthe homing axes lock in case a user need to move the axes off theirhard limit switches, but position is not guaranteed. Homing is advisedimmediately after.- Created a system-wide sync current position function. Cleans up someof the repetitive tasks in various places in the code that do the samething.- Removed the clear all switches command '$S'. Not really needed andhelped clean up a sync call.- Other minor tweaks. Readme updated slightly..","['gcode.c,gcode.h,main.c,motion_control.c,nuts_bolts.c,nuts_bolts.h,planner.c,planner.h,protocol.c,readme.textile,report.c,report.h']"
9cabc915ef9096b470e236679db70834f6fc9e7a,Sonny Jeon,2012-11-04,"Runtime command pinned out! Re-organized coolant pins.- Pinned out cycle start(A2), feed hold(A1), and reset(A0) runtimecommands. These pins are held high with the internal pull-up resistorenabled. All you have to do is connect a normally-open switch to thepin and ground. That's it.- Moved the coolant control pins to A3 (and the optional mist controlto A4).- Moved all of the MASK defines into the config.h file to centralizethem.","['config.h,limits.h,protocol.c,report.c,stepper.h']"
c2b31a06ffce3371131a0fcb67cd221b7a89575c,Sonny Jeon,2012-11-05,"Tweaked dry run and check g-code switches. Now resets when toggled off.- To make managing the code easier and to help ensure a user startswith a fresh reset, the functionality of check g-code and dry run hasbeen changed to automatically perform a soft reset when toggled off.Position will not be lost, unless there is a cycle active. Feed holdbefore toggling off it needed.This is mainly a safety issue. If a user dry runs a program and killsit mid-program, and then restarts it thinking to run it as normal, theg-code modes that we're set may not be what they expect, and very badthings can happen.- NOTE: Grbl is at 83.5% of flash capacity. Not a lot of room left, butI think we can squeeze in some more!","['gcode.c,gcode.h,protocol.c']"
b3b454ee770d708cc0035c2768387cc21aedc1db,Hans Insulander,2012-11-05,Generate header dependencies and use them in Makefile,['Makefile']
8a09e2c9c4245a6b6cf0531faed2f831dd070f58,Hans Insulander,2012-11-05,Ignore dependency files,['.gitignore']
f41dd6927378c7a2600b2b177aadd59a2fc83ad3,Sonny Jeon,2012-11-05,"Tweaks and bug fixes. Increase to 3 startup blocks. Remove purge/added unlock command- Increased the number of startup blocks to 3 for no good reason otherthan it doesn't increase the flash size.- Removed the purge buffer command and replaced with an disable hominglock command.- Homing now blocks all g-code commands (not system commands) until thehoming cycle has been performed or the disable homing lock is sent.Homing is required upon startup or if Grbl loses it position. This isfor safety reasons.- Cleaned up some of the Grbl states and re-organized it to be littlemore cohesive.- Cleaned up the feedback and status messages to not use so much flashspace, as it's a premium now. - Check g-code and dry run switches how are mutually exclusive andcan't be enabled when the other is. And automatically resets Grbl whendisabled.- Some bug fixes and other minor tweaks.","['config.h,gcode.c,main.c,motion_control.c,nuts_bolts.h,protocol.c,report.c,report.h,settings.c']"
e2e794af451058217a78ade4b8846f8e23b30a0e,Sonny Jeon,2012-11-06,Merge pull request #132 from hin/header_dependenciesHeader dependencies,['']
5e7a4b3ba8a032aa6880d7eb8224a37819f0286c,Sonny Jeon,2012-11-07,"More tweaks. Removed dry run. Trimmed all messages to save flash space.- Removed the dry run switch. It was getting overly complicated forwhat it needed to do. In practice, single block mode and feed rateoverrides (coming in next release) does a much better job with dry runsthan 'dry run'.- Trimmed all of Grbl's messages from help, status, feedback tosettings. Saved 0.6KB+ of flash space that could be used for v0.9features.- Removed some settings inits when set. Will depend on user to powercycle to get some of these to reload.- Fixed a bug with settings version not re-writing old settings, whenit should. Thanks Alden!","['config.h,gcode.c,gcode.h,main.c,protocol.c,report.c,settings.c,settings.h']"
baf137882b653b0728502ddd489d73e4f9ac8e08,Sonny Jeon,2012-11-08,Sanguino compile patch@daapp : Sanguino compile serial USART path. Thanks!,"['serial.c,settings.c']"
00fd09189daf30be6bb2bc21233d0f7c2b0339f3,Sonny Jeon,2012-11-08,"Housekeeping.- Added some more notes to config.h.- Added the ability to override some of the #defines around Grbl inconfig.h, like planner buffer size, line buffer size, serialsend/receive buffers. Mainly to centralize the configurations to beable to port to different microcontrollers later.","['config.h,limits.c,limits.h,planner.h,protocol.h,serial.h,stepper.c,stepper.h']"
5844172af13e11b03c8b80f6d6ebf2b6b64ff181,Sonny Jeon,2012-11-09,Fixed homing cycle hanging after locating switches.,['motion_control.c']
978de77c2f6a4ca15625d95946650875d3cef53e,Sonny Jeon,2012-11-09,"Added note that D13 can't be used as input, pulled-high.","['config.h,motion_control.c']"
e6ad15b548c65bf64c5fc733329e0ed9ebfc0e27,Sonny Jeon,2012-11-10,Tweaks. Seek rate updates when set. CCW arc full circle fix.- Fixed a minor issue where the seek rates would not immediately beused and only would after a reset. Should update live now.- A full circle IJ offset CCW arc would not do anything. Fixed bug viaa simple if-then statement.- Radius mode tweaks to check for negative value in sqrt() rather thanisnan() it. Error report updated to indicate what actually happened.,"['gcode.c,gcode.h,motion_control.c,report.c,report.h']"
559feb97e23b783883c8aef549d3dc330f9171b9,Sonny Jeon,2012-11-14,"Re-factored system states and alarm management. Serial baud support greater than 57600.- Refactored system states to be more clear and concise. Alarm locksprocesses when position is unknown to indicate to user something hasgone wrong.- Changed mc_alarm to mc_reset, which now manages the system resetfunction. Centralizes it.- Renamed '$X' kill homing lock to kill alarm lock.- Created an alarm error reporting method to clear up what is an alarm:message vs a status error: message. For GUIs mainly. Alarm codes arenegative. Status codes are positive.- Serial baud support upto 115200. Previous baudrate calc was unstablefor 57600 and above.- Alarm state locks out all g-code blocks, including startup scripts,but allows user to access settings and internal commands. For example,to disable hard limits, if they are problematic.- Hard limits do not respond in an alarm state.- Fixed a problem with the hard limit interrupt during the homingcycle. The interrupt register is still active during the homing cycleand still signal the interrupt to trigger when re-enabled. Instead,just disabled the register.- Homing rate adjusted. All axes move at homing seek rate, regardlessof how many axes move at the same time. This is unlike how the steppermodule does it as a point to point rate.- New config.h settings to disable the homing rate adjustment and theforce homing upon powerup.- Reduced the number of startup lines back down to 2 from 3. Thisdiscourages users from placing motion block in there, which can be verydangerous.- Startup blocks now run only after an alarm-free reset or after ahoming cycle. Does not run when $X kill is called. For satefy reasons","['config.h,gcode.c,limits.c,main.c,motion_control.c,motion_control.h,nuts_bolts.c,nuts_bolts.h,protocol.c,report.c,report.h,serial.c,serial.h,settings.c']"
5dd6d90122dce991a99eab5aa3a5c991dd5c938a,Sonny Jeon,2012-11-15,"Added Grbl state in status report. Removed switch support.- Added Grbl state (Idle, Running, Queued, Hold, etc) to the real-timestatus reporting feature as feedback to the user of what Grbl is doing.Updated the help message to reflect this change.- Removed switches (dry run, block delete, single block mode). To keepGrbl simple and not muddled up from things that can easily be takencare of by an external interface, these were removed.- Check g-code mode was retained, but the command was moved to '$C'from '$S0'.","['config.h,gcode.c,gcode.h,motion_control.c,nuts_bolts.h,protocol.c,report.c,report.h']"
